"Time_h","Well","OD","Drug_h","Conc_h","Conch_flag","DRUGH_FLAG","Drug_v","DRUGV_FLAG","Conc_v","Concv_flag","Comb_id","Comb","Comb_flags","Full.name","Well_letter","Well_number","quadrant.id","Time_points","plate_id","plate_tp","plate_wellID","strain","mean_1sttp","OD_no1st"
0,"A1",0.1591,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",1,"P7_M_2","P7_M_2_1","P7_M_2_A1","M",0.1591,0
0.577777777777778,"A1",0.1613,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",2,"P7_M_2","P7_M_2_2","P7_M_2_A1","M",0.1591,0
1.155,"A1",0.1851,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",3,"P7_M_2","P7_M_2_3","P7_M_2_A1","M",0.1591,0.026
1.73166666666667,"A1",0.1806,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",4,"P7_M_2","P7_M_2_4","P7_M_2_A1","M",0.1591,0.0215
2.30805555555556,"A1",0.1717,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",5,"P7_M_2","P7_M_2_5","P7_M_2_A1","M",0.1591,0.0126
2.88555555555556,"A1",0.1636,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",6,"P7_M_2","P7_M_2_6","P7_M_2_A1","M",0.1591,0.0045
3.46277777777778,"A1",0.1756,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",7,"P7_M_2","P7_M_2_7","P7_M_2_A1","M",0.1591,0.0165
4.03944444444444,"A1",0.165,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",8,"P7_M_2","P7_M_2_8","P7_M_2_A1","M",0.1591,0.00590000000000002
4.61611111111111,"A1",0.1638,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",9,"P7_M_2","P7_M_2_9","P7_M_2_A1","M",0.1591,0.00470000000000001
5.19333333333333,"A1",0.1733,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",10,"P7_M_2","P7_M_2_10","P7_M_2_A1","M",0.1591,0.0142
5.77027777777778,"A1",0.1656,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",11,"P7_M_2","P7_M_2_11","P7_M_2_A1","M",0.1591,0.00650000000000001
6.34694444444444,"A1",0.164,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",12,"P7_M_2","P7_M_2_12","P7_M_2_A1","M",0.1591,0.00490000000000002
6.92333333333333,"A1",0.1644,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",13,"P7_M_2","P7_M_2_13","P7_M_2_A1","M",0.1591,0.0053
7.50083333333333,"A1",0.1859,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",14,"P7_M_2","P7_M_2_14","P7_M_2_A1","M",0.1591,0.0268
