"Time_h","Well","OD","Drug_h","Conc_h","Conch_flag","DRUGH_FLAG","Drug_v","DRUGV_FLAG","Conc_v","Concv_flag","Comb_id","Comb","Comb_flags","Full.name","Well_letter","Well_number","quadrant.id","Time_points","plate_id","plate_tp","plate_wellID","strain","mean_1sttp","OD_no1st"
0,"A2",0.1458,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",1,"P1_K_5","P1_K_5_1","P1_K_5_A2","K",0.1458,0
0.576944444444444,"A2",0.2202,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",2,"P1_K_5","P1_K_5_2","P1_K_5_A2","K",0.1458,0
1.15333333333333,"A2",0.2596,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",3,"P1_K_5","P1_K_5_3","P1_K_5_A2","K",0.1458,0.1138
1.73,"A2",0.2516,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",4,"P1_K_5","P1_K_5_4","P1_K_5_A2","K",0.1458,0.1058
2.30694444444444,"A2",0.2396,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",5,"P1_K_5","P1_K_5_5","P1_K_5_A2","K",0.1458,0.0938
2.88361111111111,"A2",0.2408,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",6,"P1_K_5","P1_K_5_6","P1_K_5_A2","K",0.1458,0.095
3.46027777777778,"A2",0.2394,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",7,"P1_K_5","P1_K_5_7","P1_K_5_A2","K",0.1458,0.0936
4.03694444444444,"A2",0.2444,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",8,"P1_K_5","P1_K_5_8","P1_K_5_A2","K",0.1458,0.0986
4.61388888888889,"A2",0.2473,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",9,"P1_K_5","P1_K_5_9","P1_K_5_A2","K",0.1458,0.1015
5.19111111111111,"A2",0.2407,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",10,"P1_K_5","P1_K_5_10","P1_K_5_A2","K",0.1458,0.0949
