Time_h,Well,OD,Drug_h,Conc_h,Conch_flag,DRUGH_FLAG,Drug_v,DRUGV_FLAG,Conc_v,Concv_flag,Comb_id,Comb,Comb_flags,Full.name,Well_letter,Well_number,quadrant.id,Time_points,plate_id,plate_tp,plate_wellID,mean_1sttp,OD_no1st,strain
0,A1,0.2084,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,1,CB16.CB_16_N_1,CB16.CB_16_N_1_1,CB16.CB_16_N_1_A1,0.2084,0,N
0.577222222,A1,0.2667,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,2,CB16.CB_16_N_1,CB16.CB_16_N_1_2,CB16.CB_16_N_1_A1,0.2084,0,N
1.154166667,A1,0.2382,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,3,CB16.CB_16_N_1,CB16.CB_16_N_1_3,CB16.CB_16_N_1_A1,0.2084,0.04285,N
1.731111111,A1,0.2941,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,4,CB16.CB_16_N_1,CB16.CB_16_N_1_4,CB16.CB_16_N_1_A1,0.2084,0.062675,N
2.308333333,A1,0.1888,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,5,CB16.CB_16_N_1,CB16.CB_16_N_1_5,CB16.CB_16_N_1_A1,0.2084,0.0825,N
2.885277778,A1,0.2877,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,6,CB16.CB_16_N_1,CB16.CB_16_N_1_6,CB16.CB_16_N_1_A1,0.2084,0.0793,N
3.510277778,A1,0.2764,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,7,CB16.CB_16_N_1,CB16.CB_16_N_1_7,CB16.CB_16_N_1_A1,0.2084,0.068,N
4.0875,A1,0.2897,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,8,CB16.CB_16_N_1,CB16.CB_16_N_1_8,CB16.CB_16_N_1_A1,0.2084,0.0813,N
4.664444444,A1,0.2968,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,9,CB16.CB_16_N_1,CB16.CB_16_N_1_9,CB16.CB_16_N_1_A1,0.2084,0.0884,N
5.241388889,A1,0.1348,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,10,CB16.CB_16_N_1,CB16.CB_16_N_1_10,CB16.CB_16_N_1_A1,0.2084,0.08865,N
5.818333333,A1,0.2973,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,11,CB16.CB_16_N_1,CB16.CB_16_N_1_11,CB16.CB_16_N_1_A1,0.2084,0.0889,N
6.395555556,A1,0.3033,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,12,CB16.CB_16_N_1,CB16.CB_16_N_1_12,CB16.CB_16_N_1_A1,0.2084,0.0949,N
6.972777778,A1,0.2412,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,13,CB16.CB_16_N_1,CB16.CB_16_N_1_13,CB16.CB_16_N_1_A1,0.2084,0.1079,N
7.55,A1,0.3293,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,14,CB16.CB_16_N_1,CB16.CB_16_N_1_14,CB16.CB_16_N_1_A1,0.2084,0.1209,N
8.126666667,A1,0.3332,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,15,CB16.CB_16_N_1,CB16.CB_16_N_1_15,CB16.CB_16_N_1_A1,0.2084,0.1248,N
8.703888889,A1,0.3421,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,16,CB16.CB_16_N_1,CB16.CB_16_N_1_16,CB16.CB_16_N_1_A1,0.2084,0.1337,N
9.281111111,A1,0.3412,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,17,CB16.CB_16_N_1,CB16.CB_16_N_1_17,CB16.CB_16_N_1_A1,0.2084,0.1328,N
9.858055556,A1,0.3606,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,18,CB16.CB_16_N_1,CB16.CB_16_N_1_18,CB16.CB_16_N_1_A1,0.2084,0.1522,N
10.43527778,A1,0.373,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,19,CB16.CB_16_N_1,CB16.CB_16_N_1_19,CB16.CB_16_N_1_A1,0.2084,0.1646,N
11.01222222,A1,0.3675,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,20,CB16.CB_16_N_1,CB16.CB_16_N_1_20,CB16.CB_16_N_1_A1,0.2084,0.1591,N
11.58833333,A1,0.3738,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,21,CB16.CB_16_N_1,CB16.CB_16_N_1_21,CB16.CB_16_N_1_A1,0.2084,0.1654,N
12.16527778,A1,0.3823,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,22,CB16.CB_16_N_1,CB16.CB_16_N_1_22,CB16.CB_16_N_1_A1,0.2084,0.1739,N
12.74138889,A1,0.394,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,23,CB16.CB_16_N_1,CB16.CB_16_N_1_23,CB16.CB_16_N_1_A1,0.2084,0.1856,N
13.31833333,A1,0.3867,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,24,CB16.CB_16_N_1,CB16.CB_16_N_1_24,CB16.CB_16_N_1_A1,0.2084,0.1783,N
13.89527778,A1,0.3902,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,1,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,1,Q1,25,CB16.CB_16_N_1,CB16.CB_16_N_1_25,CB16.CB_16_N_1_A1,0.2084,0.1818,N
0,A2,0.2107,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,1,CB16.CB_16_N_1,CB16.CB_16_N_1_1,CB16.CB_16_N_1_A2,0.2107,0,N
0.577222222,A2,0.2427,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,2,CB16.CB_16_N_1,CB16.CB_16_N_1_2,CB16.CB_16_N_1_A2,0.2107,0,N
1.154166667,A2,0.2402,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,3,CB16.CB_16_N_1,CB16.CB_16_N_1_3,CB16.CB_16_N_1_A2,0.2107,0.0431,N
1.731111111,A2,0.2969,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,4,CB16.CB_16_N_1,CB16.CB_16_N_1_4,CB16.CB_16_N_1_A2,0.2107,0.064125,N
2.308333333,A2,0.1946,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,5,CB16.CB_16_N_1,CB16.CB_16_N_1_5,CB16.CB_16_N_1_A2,0.2107,0.08515,N
2.885277778,A2,0.2948,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,6,CB16.CB_16_N_1,CB16.CB_16_N_1_6,CB16.CB_16_N_1_A2,0.2107,0.0841,N
3.510277778,A2,0.2872,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,7,CB16.CB_16_N_1,CB16.CB_16_N_1_7,CB16.CB_16_N_1_A2,0.2107,0.0765,N
4.0875,A2,0.2979,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,8,CB16.CB_16_N_1,CB16.CB_16_N_1_8,CB16.CB_16_N_1_A2,0.2107,0.0872,N
4.664444444,A2,0.3059,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,9,CB16.CB_16_N_1,CB16.CB_16_N_1_9,CB16.CB_16_N_1_A2,0.2107,0.0952,N
5.241388889,A2,0.1472,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,10,CB16.CB_16_N_1,CB16.CB_16_N_1_10,CB16.CB_16_N_1_A2,0.2107,0.0998,N
5.818333333,A2,0.3151,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,11,CB16.CB_16_N_1,CB16.CB_16_N_1_11,CB16.CB_16_N_1_A2,0.2107,0.1044,N
6.395555556,A2,0.3275,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,12,CB16.CB_16_N_1,CB16.CB_16_N_1_12,CB16.CB_16_N_1_A2,0.2107,0.1168,N
6.972777778,A2,0.2756,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,13,CB16.CB_16_N_1,CB16.CB_16_N_1_13,CB16.CB_16_N_1_A2,0.2107,0.1297,N
7.55,A2,0.3533,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,14,CB16.CB_16_N_1,CB16.CB_16_N_1_14,CB16.CB_16_N_1_A2,0.2107,0.1426,N
8.126666667,A2,0.3629,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,15,CB16.CB_16_N_1,CB16.CB_16_N_1_15,CB16.CB_16_N_1_A2,0.2107,0.1522,N
8.703888889,A2,0.3802,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,16,CB16.CB_16_N_1,CB16.CB_16_N_1_16,CB16.CB_16_N_1_A2,0.2107,0.1695,N
9.281111111,A2,0.384,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,17,CB16.CB_16_N_1,CB16.CB_16_N_1_17,CB16.CB_16_N_1_A2,0.2107,0.1733,N
9.858055556,A2,0.3928,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,18,CB16.CB_16_N_1,CB16.CB_16_N_1_18,CB16.CB_16_N_1_A2,0.2107,0.1821,N
10.43527778,A2,0.4052,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,19,CB16.CB_16_N_1,CB16.CB_16_N_1_19,CB16.CB_16_N_1_A2,0.2107,0.1945,N
11.01222222,A2,0.4034,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,20,CB16.CB_16_N_1,CB16.CB_16_N_1_20,CB16.CB_16_N_1_A2,0.2107,0.1927,N
11.58833333,A2,0.4185,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,21,CB16.CB_16_N_1,CB16.CB_16_N_1_21,CB16.CB_16_N_1_A2,0.2107,0.2078,N
12.16527778,A2,0.43,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,22,CB16.CB_16_N_1,CB16.CB_16_N_1_22,CB16.CB_16_N_1_A2,0.2107,0.2193,N
12.74138889,A2,0.4299,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,23,CB16.CB_16_N_1,CB16.CB_16_N_1_23,CB16.CB_16_N_1_A2,0.2107,0.2192,N
13.31833333,A2,0.4357,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,24,CB16.CB_16_N_1,CB16.CB_16_N_1_24,CB16.CB_16_N_1_A2,0.2107,0.225,N
13.89527778,A2,0.456,ERI,0.21,1,ERI_1,TOL,TOL_8,0,8,2,ERI_TOL,ERI_1_TOL_8,ERI_0.21_TOL_0.00,A,2,Q2,25,CB16.CB_16_N_1,CB16.CB_16_N_1_25,CB16.CB_16_N_1_A2,0.2107,0.2453,N
0,A3,0.2045,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,1,CB16.CB_16_N_1,CB16.CB_16_N_1_1,CB16.CB_16_N_1_A3,0.2045,0,N
0.577222222,A3,0.2407,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,2,CB16.CB_16_N_1,CB16.CB_16_N_1_2,CB16.CB_16_N_1_A3,0.2045,0,N
1.154166667,A3,0.2252,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,3,CB16.CB_16_N_1,CB16.CB_16_N_1_3,CB16.CB_16_N_1_A3,0.2045,0.0369,N
1.731111111,A3,0.2783,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,4,CB16.CB_16_N_1,CB16.CB_16_N_1_4,CB16.CB_16_N_1_A3,0.2045,0.05625,N
2.308333333,A3,0.1813,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,5,CB16.CB_16_N_1,CB16.CB_16_N_1_5,CB16.CB_16_N_1_A3,0.2045,0.0756,N
2.885277778,A3,0.2819,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,6,CB16.CB_16_N_1,CB16.CB_16_N_1_6,CB16.CB_16_N_1_A3,0.2045,0.0774,N
3.510277778,A3,0.2783,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,7,CB16.CB_16_N_1,CB16.CB_16_N_1_7,CB16.CB_16_N_1_A3,0.2045,0.0738,N
4.0875,A3,0.2857,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,8,CB16.CB_16_N_1,CB16.CB_16_N_1_8,CB16.CB_16_N_1_A3,0.2045,0.0812,N
4.664444444,A3,0.2918,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,9,CB16.CB_16_N_1,CB16.CB_16_N_1_9,CB16.CB_16_N_1_A3,0.2045,0.0873,N
5.241388889,A3,0.1359,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,10,CB16.CB_16_N_1,CB16.CB_16_N_1_10,CB16.CB_16_N_1_A3,0.2045,0.09265,N
5.818333333,A3,0.3025,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,11,CB16.CB_16_N_1,CB16.CB_16_N_1_11,CB16.CB_16_N_1_A3,0.2045,0.098,N
6.395555556,A3,0.31,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,12,CB16.CB_16_N_1,CB16.CB_16_N_1_12,CB16.CB_16_N_1_A3,0.2045,0.1055,N
6.972777778,A3,0.2683,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,13,CB16.CB_16_N_1,CB16.CB_16_N_1_13,CB16.CB_16_N_1_A3,0.2045,0.1184,N
7.55,A3,0.3358,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,14,CB16.CB_16_N_1,CB16.CB_16_N_1_14,CB16.CB_16_N_1_A3,0.2045,0.1313,N
8.126666667,A3,0.3477,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,15,CB16.CB_16_N_1,CB16.CB_16_N_1_15,CB16.CB_16_N_1_A3,0.2045,0.1432,N
8.703888889,A3,0.3566,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,16,CB16.CB_16_N_1,CB16.CB_16_N_1_16,CB16.CB_16_N_1_A3,0.2045,0.1521,N
9.281111111,A3,0.3613,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,17,CB16.CB_16_N_1,CB16.CB_16_N_1_17,CB16.CB_16_N_1_A3,0.2045,0.1568,N
9.858055556,A3,0.3732,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,18,CB16.CB_16_N_1,CB16.CB_16_N_1_18,CB16.CB_16_N_1_A3,0.2045,0.1687,N
10.43527778,A3,0.3824,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,19,CB16.CB_16_N_1,CB16.CB_16_N_1_19,CB16.CB_16_N_1_A3,0.2045,0.1779,N
11.01222222,A3,0.3854,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,20,CB16.CB_16_N_1,CB16.CB_16_N_1_20,CB16.CB_16_N_1_A3,0.2045,0.1809,N
11.58833333,A3,0.4118,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,21,CB16.CB_16_N_1,CB16.CB_16_N_1_21,CB16.CB_16_N_1_A3,0.2045,0.2073,N
12.16527778,A3,0.3999,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,22,CB16.CB_16_N_1,CB16.CB_16_N_1_22,CB16.CB_16_N_1_A3,0.2045,0.1954,N
12.74138889,A3,0.4002,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,23,CB16.CB_16_N_1,CB16.CB_16_N_1_23,CB16.CB_16_N_1_A3,0.2045,0.1957,N
13.31833333,A3,0.4006,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,24,CB16.CB_16_N_1,CB16.CB_16_N_1_24,CB16.CB_16_N_1_A3,0.2045,0.1961,N
13.89527778,A3,0.419,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,1,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,3,Q1,25,CB16.CB_16_N_1,CB16.CB_16_N_1_25,CB16.CB_16_N_1_A3,0.2045,0.2145,N
0,A4,0.1968,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,2,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,4,Q2,1,CB16.CB_16_N_1,CB16.CB_16_N_1_1,CB16.CB_16_N_1_A4,0.1968,0,N
0.577222222,A4,0.1862,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,2,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,4,Q2,2,CB16.CB_16_N_1,CB16.CB_16_N_1_2,CB16.CB_16_N_1_A4,0.1968,0,N
1.154166667,A4,0.2009,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,2,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,4,Q2,3,CB16.CB_16_N_1,CB16.CB_16_N_1_3,CB16.CB_16_N_1_A4,0.1968,0.0293,N
1.731111111,A4,0.2554,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,2,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,4,Q2,4,CB16.CB_16_N_1,CB16.CB_16_N_1_4,CB16.CB_16_N_1_A4,0.1968,0.045425,N
2.308333333,A4,0.1604,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,2,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,4,Q2,5,CB16.CB_16_N_1,CB16.CB_16_N_1_5,CB16.CB_16_N_1_A4,0.1968,0.06155,N
2.885277778,A4,0.2613,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,2,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,4,Q2,6,CB16.CB_16_N_1,CB16.CB_16_N_1_6,CB16.CB_16_N_1_A4,0.1968,0.0645,N
3.510277778,A4,0.2596,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,2,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,4,Q2,7,CB16.CB_16_N_1,CB16.CB_16_N_1_7,CB16.CB_16_N_1_A4,0.1968,0.0628,N
4.0875,A4,0.2681,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,2,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,4,Q2,8,CB16.CB_16_N_1,CB16.CB_16_N_1_8,CB16.CB_16_N_1_A4,0.1968,0.0713,N
4.664444444,A4,0.2749,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,2,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,4,Q2,9,CB16.CB_16_N_1,CB16.CB_16_N_1_9,CB16.CB_16_N_1_A4,0.1968,0.0781,N
5.241388889,A4,0.1178,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,2,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,4,Q2,10,CB16.CB_16_N_1,CB16.CB_16_N_1_10,CB16.CB_16_N_1_A4,0.1968,0.08485,N
5.818333333,A4,0.2884,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,2,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,4,Q2,11,CB16.CB_16_N_1,CB16.CB_16_N_1_11,CB16.CB_16_N_1_A4,0.1968,0.0916,N
6.395555556,A4,0.3013,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,2,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,4,Q2,12,CB16.CB_16_N_1,CB16.CB_16_N_1_12,CB16.CB_16_N_1_A4,0.1968,0.1045,N
6.972777778,A4,0.2666,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,2,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,4,Q2,13,CB16.CB_16_N_1,CB16.CB_16_N_1_13,CB16.CB_16_N_1_A4,0.1968,0.1192,N
7.55,A4,0.3307,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,2,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,4,Q2,14,CB16.CB_16_N_1,CB16.CB_16_N_1_14,CB16.CB_16_N_1_A4,0.1968,0.1339,N
8.126666667,A4,0.3476,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,2,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,4,Q2,15,CB16.CB_16_N_1,CB16.CB_16_N_1_15,CB16.CB_16_N_1_A4,0.1968,0.1508,N
8.703888889,A4,0.3528,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,2,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,4,Q2,16,CB16.CB_16_N_1,CB16.CB_16_N_1_16,CB16.CB_16_N_1_A4,0.1968,0.156,N
9.281111111,A4,0.3586,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,2,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,4,Q2,17,CB16.CB_16_N_1,CB16.CB_16_N_1_17,CB16.CB_16_N_1_A4,0.1968,0.1618,N
9.858055556,A4,0.3656,ERI,0.181,2,ERI_2,TOL,TOL_8,0,8,2,ERI_TOL,ERI_2_TOL_8,ERI_0.18_TOL_0.00,A,4,Q2,18,CB16.CB_16_N_1,CB16.CB_16_N_1_18,CB16.CB_16_N_1_A4,0.1968,0.1688,N
