"Time_h","Well","OD","Drug_h","Conc_h","Conch_flag","DRUGH_FLAG","Drug_v","DRUGV_FLAG","Conc_v","Concv_flag","Comb_id","Comb","Comb_flags","Full.name","Well_letter","Well_number","quadrant.id","Time_points","plate_id","plate_tp","plate_wellID","strain","mean_1sttp","OD_no1st"
0,"A2",0.145,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",1,"P4_M_5","P4_M_5_1","P4_M_5_A2","M",0.145,0
0.5775,"A2",0.2198,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",2,"P4_M_5","P4_M_5_2","P4_M_5_A2","M",0.145,0
1.15361111111111,"A2",0.2758,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",3,"P4_M_5","P4_M_5_3","P4_M_5_A2","M",0.145,0.1308
1.73055555555556,"A2",0.2616,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",4,"P4_M_5","P4_M_5_4","P4_M_5_A2","M",0.145,0.1166
2.30694444444444,"A2",0.2616,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",5,"P4_M_5","P4_M_5_5","P4_M_5_A2","M",0.145,0.1166
2.88333333333333,"A2",0.2486,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",6,"P4_M_5","P4_M_5_6","P4_M_5_A2","M",0.145,0.1036
3.46083333333333,"A2",0.2488,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",7,"P4_M_5","P4_M_5_7","P4_M_5_A2","M",0.145,0.1038
4.03722222222222,"A2",0.26,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",8,"P4_M_5","P4_M_5_8","P4_M_5_A2","M",0.145,0.115
4.61416666666667,"A2",0.2435,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",9,"P4_M_5","P4_M_5_9","P4_M_5_A2","M",0.145,0.0985
5.19138888888889,"A2",0.2564,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",10,"P4_M_5","P4_M_5_10","P4_M_5_A2","M",0.145,0.1114
5.76805555555556,"A2",0.2518,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",11,"P4_M_5","P4_M_5_11","P4_M_5_A2","M",0.145,0.1068
