"Time_h","Well","OD","Drug_h","Conc_h","Conch_flag","DRUGH_FLAG","Drug_v","DRUGV_FLAG","Conc_v","Concv_flag","Comb_id","Comb","Comb_flags","Full.name","Well_letter","Well_number","quadrant.id","Time_points","plate_id","plate_tp","plate_wellID","strain","mean_1sttp","OD_no1st"
0,"A1",0.149,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",1,"P2_M_3","P2_M_3_1","P2_M_3_A1","M",0.149,0
0.577777777777778,"A1",0.209,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",2,"P2_M_3","P2_M_3_2","P2_M_3_A1","M",0.149,0
1.15444444444444,"A1",0.1851,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",3,"P2_M_3","P2_M_3_3","P2_M_3_A1","M",0.149,0.0361
1.73083333333333,"A1",0.1821,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",4,"P2_M_3","P2_M_3_4","P2_M_3_A1","M",0.149,0.0331
2.30805555555556,"A1",0.1637,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",5,"P2_M_3","P2_M_3_5","P2_M_3_A1","M",0.149,0.0147
2.885,"A1",0.1576,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",6,"P2_M_3","P2_M_3_6","P2_M_3_A1","M",0.149,0.0086
3.46138888888889,"A1",0.1563,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",7,"P2_M_3","P2_M_3_7","P2_M_3_A1","M",0.149,0.0073
4.03861111111111,"A1",0.1537,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",8,"P2_M_3","P2_M_3_8","P2_M_3_A1","M",0.149,0.00470000000000001
4.61527777777778,"A1",0.1511,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",9,"P2_M_3","P2_M_3_9","P2_M_3_A1","M",0.149,0.00210000000000002
5.19222222222222,"A1",0.1577,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",10,"P2_M_3","P2_M_3_10","P2_M_3_A1","M",0.149,0.00870000000000001
5.76916666666667,"A1",0.1507,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",11,"P2_M_3","P2_M_3_11","P2_M_3_A1","M",0.149,0.00170000000000001
6.34611111111111,"A1",0.1488,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",12,"P2_M_3","P2_M_3_12","P2_M_3_A1","M",0.149,-0.000200000000000006
6.92305555555556,"A1",0.1485,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",13,"P2_M_3","P2_M_3_13","P2_M_3_A1","M",0.149,-5e-04
7.49944444444445,"A1",0.1488,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",14,"P2_M_3","P2_M_3_14","P2_M_3_A1","M",0.149,-0.000200000000000006
8.07611111111111,"A1",0.1488,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",15,"P2_M_3","P2_M_3_15","P2_M_3_A1","M",0.149,-0.000200000000000006
8.65305555555556,"A1",0.1502,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",16,"P2_M_3","P2_M_3_16","P2_M_3_A1","M",0.149,0.00120000000000001
9.22972222222222,"A1",0.1474,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",17,"P2_M_3","P2_M_3_17","P2_M_3_A1","M",0.149,-0.00159999999999999
9.80611111111111,"A1",0.1496,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",18,"P2_M_3","P2_M_3_18","P2_M_3_A1","M",0.149,0.000600000000000017
10.3827777777778,"A1",0.1489,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",19,"P2_M_3","P2_M_3_19","P2_M_3_A1","M",0.149,-9.9999999999989e-05
10.96,"A1",0.1493,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",20,"P2_M_3","P2_M_3_20","P2_M_3_A1","M",0.149,0.000299999999999995
11.5366666666667,"A1",0.1499,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",21,"P2_M_3","P2_M_3_21","P2_M_3_A1","M",0.149,0.000900000000000012
12.1133333333333,"A1",0.1505,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",22,"P2_M_3","P2_M_3_22","P2_M_3_A1","M",0.149,0.0015
12.6908333333333,"A1",0.1529,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",23,"P2_M_3","P2_M_3_23","P2_M_3_A1","M",0.149,0.00390000000000001
13.2672222222222,"A1",0.1496,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",24,"P2_M_3","P2_M_3_24","P2_M_3_A1","M",0.149,0.000600000000000017
13.8438888888889,"A1",0.163,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",25,"P2_M_3","P2_M_3_25","P2_M_3_A1","M",0.149,0.014
0,"A2",0.1437,"Ery_S",0.7,1,"Ery_S_1","CUM","CUM_1",160,1,2,"Ery_S_CUM","Ery_S_1_CUM_1","Ery_S_0.7_CUM_160","A",2,"Q2",1,"P2_M_3","P2_M_3_1","P2_M_3_A2","M",0.1437,0
0.577777777777778,"A2",0.2045,"Ery_S",0.7,1,"Ery_S_1","CUM","CUM_1",160,1,2,"Ery_S_CUM","Ery_S_1_CUM_1","Ery_S_0.7_CUM_160","A",2,"Q2",2,"P2_M_3","P2_M_3_2","P2_M_3_A2","M",0.1437,0
1.15444444444444,"A2",0.2047,"Ery_S",0.7,1,"Ery_S_1","CUM","CUM_1",160,1,2,"Ery_S_CUM","Ery_S_1_CUM_1","Ery_S_0.7_CUM_160","A",2,"Q2",3,"P2_M_3","P2_M_3_3","P2_M_3_A2","M",0.1437,0.061
