"Time_h","Well","OD","Drug_h","Conc_h","Conch_flag","DRUGH_FLAG","Drug_v","DRUGV_FLAG","Conc_v","Concv_flag","Comb_id","Comb","Comb_flags","Full.name","Well_letter","Well_number","quadrant.id","Time_points","plate_id","plate_tp","plate_wellID","strain","mean_1sttp","OD_no1st"
0,"A2",0.1581,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",1,"P8_N_5","P8_N_5_1","P8_N_5_A2","N",0.1581,0
0.5775,"A2",0.2256,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",2,"P8_N_5","P8_N_5_2","P8_N_5_A2","N",0.1581,0
1.15388888888889,"A2",0.2166,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",3,"P8_N_5","P8_N_5_3","P8_N_5_A2","N",0.1581,0.0585
1.73083333333333,"A2",0.2146,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",4,"P8_N_5","P8_N_5_4","P8_N_5_A2","N",0.1581,0.0565
2.3075,"A2",0.2202,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",5,"P8_N_5","P8_N_5_5","P8_N_5_A2","N",0.1581,0.0621
2.88361111111111,"A2",0.1845,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",6,"P8_N_5","P8_N_5_6","P8_N_5_A2","N",0.1581,0.0264
3.46027777777778,"A2",0.2089,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",7,"P8_N_5","P8_N_5_7","P8_N_5_A2","N",0.1581,0.0508
4.0375,"A2",0.2261,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",8,"P8_N_5","P8_N_5_8","P8_N_5_A2","N",0.1581,0.068
4.61444444444444,"A2",0.2204,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",9,"P8_N_5","P8_N_5_9","P8_N_5_A2","N",0.1581,0.0623
5.19166666666667,"A2",0.1978,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",10,"P8_N_5","P8_N_5_10","P8_N_5_A2","N",0.1581,0.0397
5.76833333333333,"A2",0.2153,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",11,"P8_N_5","P8_N_5_11","P8_N_5_A2","N",0.1581,0.0572
6.34444444444444,"A2",0.205,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",12,"P8_N_5","P8_N_5_12","P8_N_5_A2","N",0.1581,0.0469
6.92138888888889,"A2",0.2014,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",13,"P8_N_5","P8_N_5_13","P8_N_5_A2","N",0.1581,0.0433
7.49833333333333,"A2",0.1976,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",14,"P8_N_5","P8_N_5_14","P8_N_5_A2","N",0.1581,0.0395
8.07555555555555,"A2",0.2026,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",15,"P8_N_5","P8_N_5_15","P8_N_5_A2","N",0.1581,0.0445
8.65166666666667,"A2",0.1739,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",16,"P8_N_5","P8_N_5_16","P8_N_5_A2","N",0.1581,0.0158
9.22833333333333,"A2",0.195,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",17,"P8_N_5","P8_N_5_17","P8_N_5_A2","N",0.1581,0.0369
9.805,"A2",0.1853,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",18,"P8_N_5","P8_N_5_18","P8_N_5_A2","N",0.1581,0.0272
10.3816666666667,"A2",0.17,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",19,"P8_N_5","P8_N_5_19","P8_N_5_A2","N",0.1581,0.0119
10.9583333333333,"A2",0.1976,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",20,"P8_N_5","P8_N_5_20","P8_N_5_A2","N",0.1581,0.0395
11.5347222222222,"A2",0.2134,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",21,"P8_N_5","P8_N_5_21","P8_N_5_A2","N",0.1581,0.0553
12.1116666666667,"A2",0.1791,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",22,"P8_N_5","P8_N_5_22","P8_N_5_A2","N",0.1581,0.021
12.6880555555556,"A2",0.2179,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",23,"P8_N_5","P8_N_5_23","P8_N_5_A2","N",0.1581,0.0598
13.2644444444444,"A2",0.244,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",24,"P8_N_5","P8_N_5_24","P8_N_5_A2","N",0.1581,0.0859
