"Time_h","Well","OD","Drug_h","Conc_h","Conch_flag","DRUGH_FLAG","Drug_v","DRUGV_FLAG","Conc_v","Concv_flag","Comb_id","Comb","Comb_flags","Full.name","Well_letter","Well_number","quadrant.id","Time_points","plate_id","plate_tp","plate_wellID","strain","mean_1sttp","OD_no1st"
0,"A2",0.1611,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",1,"P7_N_5","P7_N_5_1","P7_N_5_A2","N",0.1611,0
0.577777777777778,"A2",0.1667,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",2,"P7_N_5","P7_N_5_2","P7_N_5_A2","N",0.1611,0
1.15416666666667,"A2",0.231,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",3,"P7_N_5","P7_N_5_3","P7_N_5_A2","N",0.1611,0.0699
1.73083333333333,"A2",0.2311,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",4,"P7_N_5","P7_N_5_4","P7_N_5_A2","N",0.1611,0.07
2.3075,"A2",0.2243,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",5,"P7_N_5","P7_N_5_5","P7_N_5_A2","N",0.1611,0.0632
2.88388888888889,"A2",0.2064,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",6,"P7_N_5","P7_N_5_6","P7_N_5_A2","N",0.1611,0.0453
3.46055555555556,"A2",0.2169,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",7,"P7_N_5","P7_N_5_7","P7_N_5_A2","N",0.1611,0.0558
4.03777777777778,"A2",0.2083,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",8,"P7_N_5","P7_N_5_8","P7_N_5_A2","N",0.1611,0.0472
4.61472222222222,"A2",0.2101,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",9,"P7_N_5","P7_N_5_9","P7_N_5_A2","N",0.1611,0.049
5.19166666666667,"A2",0.1983,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",10,"P7_N_5","P7_N_5_10","P7_N_5_A2","N",0.1611,0.0372
5.76833333333333,"A2",0.206,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",11,"P7_N_5","P7_N_5_11","P7_N_5_A2","N",0.1611,0.0449
6.34472222222222,"A2",0.191,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",12,"P7_N_5","P7_N_5_12","P7_N_5_A2","N",0.1611,0.0299
6.92166666666667,"A2",0.1961,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",13,"P7_N_5","P7_N_5_13","P7_N_5_A2","N",0.1611,0.035
7.49833333333333,"A2",0.1981,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",14,"P7_N_5","P7_N_5_14","P7_N_5_A2","N",0.1611,0.037
8.07555555555555,"A2",0.2107,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",15,"P7_N_5","P7_N_5_15","P7_N_5_A2","N",0.1611,0.0496
8.65166666666667,"A2",0.1991,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",16,"P7_N_5","P7_N_5_16","P7_N_5_A2","N",0.1611,0.038
9.22861111111111,"A2",0.1832,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",17,"P7_N_5","P7_N_5_17","P7_N_5_A2","N",0.1611,0.0221
9.80527777777778,"A2",0.1925,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",18,"P7_N_5","P7_N_5_18","P7_N_5_A2","N",0.1611,0.0314
10.3819444444444,"A2",0.1821,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",19,"P7_N_5","P7_N_5_19","P7_N_5_A2","N",0.1611,0.021
10.9583333333333,"A2",0.1817,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",20,"P7_N_5","P7_N_5_20","P7_N_5_A2","N",0.1611,0.0206
11.535,"A2",0.1781,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",21,"P7_N_5","P7_N_5_21","P7_N_5_A2","N",0.1611,0.017
12.1119444444444,"A2",0.1953,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",22,"P7_N_5","P7_N_5_22","P7_N_5_A2","N",0.1611,0.0342
12.6883333333333,"A2",0.2164,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",23,"P7_N_5","P7_N_5_23","P7_N_5_A2","N",0.1611,0.0553
13.2647222222222,"A2",0.2435,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",24,"P7_N_5","P7_N_5_24","P7_N_5_A2","N",0.1611,0.0824
13.8416666666667,"A2",0.2975,"Ery",0.21,1,"Ery_1","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_1_CUM_1","Ery_0.21_CUM_160.00","A",2,"Q2",25,"P7_N_5","P7_N_5_25","P7_N_5_A2","N",0.1611,0.1364
0,"A4",0.1613,"Ery",0.18,2,"Ery_2","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_2_CUM_1","Ery_0.18_CUM_160.00","A",4,"Q2",1,"P7_N_5","P7_N_5_1","P7_N_5_A4","N",0.1613,0
0.577777777777778,"A4",0.1619,"Ery",0.18,2,"Ery_2","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_2_CUM_1","Ery_0.18_CUM_160.00","A",4,"Q2",2,"P7_N_5","P7_N_5_2","P7_N_5_A4","N",0.1613,0
1.15416666666667,"A4",0.183,"Ery",0.18,2,"Ery_2","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_2_CUM_1","Ery_0.18_CUM_160.00","A",4,"Q2",3,"P7_N_5","P7_N_5_3","P7_N_5_A4","N",0.1613,0.0217
1.73083333333333,"A4",0.1929,"Ery",0.18,2,"Ery_2","CUM","CUM_1",160,1,2,"Ery_CUM","Ery_2_CUM_1","Ery_0.18_CUM_160.00","A",4,"Q2",4,"P7_N_5","P7_N_5_4","P7_N_5_A4","N",0.1613,0.0316
