"Time_h","Well","OD","Drug_h","Conc_h","Conch_flag","DRUGH_FLAG","Drug_v","DRUGV_FLAG","Conc_v","Concv_flag","Comb_id","Comb","Comb_flags","Full.name","Well_letter","Well_number","quadrant.id","Time_points","plate_id","plate_tp","plate_wellID","strain","mean_1sttp","OD_no1st"
0,"A1",0.1593,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",1,"P3_K_2","P3_K_2_1","P3_K_2_A1","K",0.1593,0
0.577222222222222,"A1",0.1627,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",2,"P3_K_2","P3_K_2_2","P3_K_2_A1","K",0.1593,0
1.15416666666667,"A1",0.1955,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",3,"P3_K_2","P3_K_2_3","P3_K_2_A1","K",0.1593,0.0362
1.73055555555556,"A1",0.1806,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",4,"P3_K_2","P3_K_2_4","P3_K_2_A1","K",0.1593,0.0213
2.3075,"A1",0.1765,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",5,"P3_K_2","P3_K_2_5","P3_K_2_A1","K",0.1593,0.0172
2.88527777777778,"A1",0.1918,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",6,"P3_K_2","P3_K_2_6","P3_K_2_A1","K",0.1593,0.0325
3.46222222222222,"A1",0.1977,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",7,"P3_K_2","P3_K_2_7","P3_K_2_A1","K",0.1593,0.0384
4.03888888888889,"A1",0.1737,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",8,"P3_K_2","P3_K_2_8","P3_K_2_A1","K",0.1593,0.0144
4.61555555555556,"A1",0.1965,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",9,"P3_K_2","P3_K_2_9","P3_K_2_A1","K",0.1593,0.0372
5.19277777777778,"A1",0.1853,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",10,"P3_K_2","P3_K_2_10","P3_K_2_A1","K",0.1593,0.026
5.76972222222222,"A1",0.1968,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",11,"P3_K_2","P3_K_2_11","P3_K_2_A1","K",0.1593,0.0375
6.34638888888889,"A1",0.1755,"Ery_P",0.21,1,"Ery_P_1","CUM","CUM_1",160,1,1,"Ery_P_CUM","Ery_P_1_CUM_1","Ery_P_0.21_CUM_160","A",1,"Q1",12,"P3_K_2","P3_K_2_12","P3_K_2_A1","K",0.1593,0.0162
